,단어,품사,점수
10861,성읍,N,0
10862,병풍,N,0
10863,자금,N,0
10864,요소,N,0
10865,일정,N,0
10866,나무,N,0
10867,공연,N,0
10868,자연환경,N,0
10869,준비,N,0
10870,기준,N,0
10871,표류,N,0
10872,지키다,V,0
10873,감성돔,N,0
10874,포대,N,0
10875,내리다,V,0
10876,하다,V,0
10877,공주,N,0
10878,한경면,N,0
10879,남쪽,N,0
10880,바꾸,N,0
10881,정의,N,0
10882,아래,N,0
10883,위치,N,0
10884,출발,N,0
10885,취침,N,0
10886,앞쪽,N,0
10887,제주도,N,0
10888,모이다,V,0
10889,주요,N,0
10890,조식,N,0
10891,삼림,N,0
10892,규모,N,0
10893,곡예,N,0
10894,이다,V,0
10895,테마파크,N,0
10896,단성,N,0
10897,미니어처,N,0
10898,보이다,V,0
10899,기슭,N,0
10900,조성,N,0
10901,에코랜드,N,0
10902,습기,N,0
10903,민속마을,N,0
10904,때문,N,0
10905,모습,N,0
10906,중앙,N,0
10907,당시,N,0
10908,형태,N,0
10909,시설,N,0
10910,남다,V,0
10911,승마,N,0
10912,좌측,N,0
10913,새연교,N,0
10914,자연,N,0
10915,소인국,N,0
10916,송악산,N,0
10917,시내,N,0
10918,이수동,N,0
10919,경치,N,0
10920,토요일,N,0
10921,가족,N,0
10922,거리,N,0
10923,굴다,V,0
10924,크라운,N,0
10925,삼다,V,0
10926,내역,N,0
10927,산체,N,0
10928,콤비,N,0
10929,대전,N,0
10930,여신,N,2
10931,적다,V,0
10932,건설,N,0
10933,큰형,N,0
10934,초종용,N,0
10935,포진지,N,0
10936,해안,N,0
10937,신앙,N,0
10938,산방,N,0
10939,흘리다,V,0
10940,예술,N,2
10941,절벽,N,0
10942,생태,N,0
10943,어린이,N,0
10944,개국,N,0
10945,꼽히다,V,0
10946,점보,N,0
10947,서귀포시,N,0
10948,노형동,N,0
10949,많다,V,2
10950,물방울,N,0
10951,개소,N,0
10952,석식,N,0
10953,이악,N,0
10954,숙박,N,0
10955,건축물,N,0
10956,소요,N,0
10957,경비,N,0
10958,후회,N,-2
10959,주위,N,0
10960,작품,N,0
10961,돌문,N,0
10962,상모리,N,0
10963,해발고,N,0
10964,이탈리아,N,0
10965,단애,N,0
10966,곰솔,N,0
10967,소수,N,0
10968,부지,N,0
10969,특별기,N,1
10970,숙박비,N,0
10971,일요일,N,0
10972,최상층,N,1
10973,탑승,N,0
10974,환상,N,2
10975,선녀,N,2
10976,출처,N,0
10977,중식,N,0
10978,매표소,N,0
10979,예배,N,0
10980,사랑,N,2
10981,홈페이지,N,0
10982,시가지,N,0
10983,항공,N,0
10984,금요일,N,0
10985,안내,N,0
10986,암벽,N,0
10987,일본,N,0
10988,용두암,N,0
10989,오설록,N,0
10990,연계,N,0
10991,언덕,N,0
10992,해식,N,0
10993,기생,N,0
10994,비용,N,0
10995,브릿지,N,0
10996,고사,N,0
10997,호텔,N,0
10998,성산,N,0
10999,뷔페,N,0
11000,있다,V,0
11001,국제,N,0
11002,비행기,N,0
11003,식당,N,0
11004,센터,N,0
11005,정상,N,0
11006,활용,N,0
11007,암석해안,N,0
11008,돕다,V,0
11009,유리,N,0
11010,삼무,N,0
11011,심하다,V,-1
11012,코끼리,N,0
11013,서광리,N,0
11014,바다,N,0
11015,탐방,N,0
11016,국제공항,N,0
11017,문화재청,N,0
11018,산방산,N,0
11019,평화,N,2
11020,공항,N,0
11021,비행장,N,0
11022,코스,N,0
11023,포구,N,0
11024,쥬니어,N,0
11025,참호,N,0
11026,이번,N,0
11027,제주특별자치도,N,0
11028,차량,N,0
11029,편성,N,0
11030,구성,N,0
11031,격납고,N,0
11032,꼭대기,N,0
11033,토양,N,0
11034,미도,N,0
11035,중국,N,0
11036,능선,N,0
11037,여행,N,2
11038,좋다,V,2
11039,제주도,N,0
11040,가족,N,0
11041,숙소,N,0
11042,펜션,N,0
11043,오다,V,0
11044,시간,N,0
11045,객실,N,0
11046,마치다,V,0
11047,정확,N,2
11048,시야,N,0
11049,리조트,N,0
11050,저녁,N,0
11051,택시,N,0
11052,신양리,N,0
11053,힘들다,V,-2
11054,소개,N,0
11055,멋지다,V,2
11056,편안,N,2
11057,첫날,N,0
11058,얻다,V,0
11059,산책,N,0
11060,성수기,N,1
11061,드리다,V,0
11062,제주,N,0
11063,정도,N,0
11064,마음,N,0
11065,괜찮다,V,2
11066,만족,N,2
11067,뜨다,V,0
11068,여행사,N,0
11069,늦다,V,-1
11070,건물,N,0
11071,주방,N,0
11072,풍경,N,2
11073,동시,N,0
11074,커다랗다,V,1
11075,아침,N,0
11076,연동,N,0
11077,둘레길,N,0
11078,창밖,N,0
11079,가격,N,0
11080,요금,N,0
11081,인테리어,N,0
11082,안기다,V,0
11083,거실,N,0
11084,되다,V,0
11085,잔디밭,N,0
11086,중간,N,0
11087,누리다,V,2
11088,최소한,N,1
11089,보다,V,0
11090,즐기다,V,2
11091,가다,V,0
11092,경험,N,0
11093,마다,V,0
11094,모두,N,0
11095,결정,N,0
11096,없다,V,-2
11097,커플,N,1
11098,알뜰,N,2
11099,따르다,V,0
11100,잠수함,N,0
11101,특성,N,1
11102,중문,N,0
11103,식사,N,0
11104,지와,N,0
11105,녹다,V,0
11106,높다,V,0
11107,플라,N,0
11108,이야기,N,0
11109,그동안,N,0
11110,형제,N,0
11111,앞서다,V,0
11112,일자,N,0
11113,알맞다,V,2
11114,신양,N,0
11115,타입,N,0
11116,둘러싸이다,V,0
11117,지역,N,0
11118,사계,N,0
11119,선택,N,0
11120,새롭다,V,1
11121,오르다,V,0
11122,같다,V,0
11123,장점,N,2
11124,단점,N,-2
11125,먹다,V,0
11126,관광,N,2
11127,형제섬,N,0
11128,챙기다,V,0
11129,구하다,V,0
11130,아쿠아,N,0
11131,올레,N,0
11132,다음,N,0
11133,다녀오다,V,0
11134,곳곳,N,0
11135,도로,N,0
11136,날씨,N,0
11137,표선,N,0
11138,맞다,V,2
11139,도착,N,0
11140,부족,N,-1
11141,스위트룸,N,0
11142,트이다,V,0
11143,솟다,V,0
11144,쪽빛,N,0
11145,절감,N,1
11146,놓다,V,0
11147,가깝다,V,1
11148,느낌,N,0
11149,구성원,N,0
11150,위하다,V,0
11151,계획,N,0
11152,어우러지다,V,0
11153,그렇다,V,2
11154,옥상,N,0
11155,펼쳐지다,V,0
11156,배려,N,2
11157,취하다,V,0
11158,이동,N,0
11159,않다,V,-2
11160,부모,N,2
11161,명소,N,0
11162,연휴,N,2
11163,오픈,N,0
11164,만들다,V,0
11165,못하다,V,-2
11166,소규모,N,0
11167,근처,N,0
11168,타다,V,0
11169,유명,N,0
11170,감각,N,0
11171,쿠지,N,0
11172,텐데요,N,0
11173,불다,V,0
11174,그러다,V,0
11175,유채,N,0
11176,밤바다,N,0
11177,인기,N,2
11178,바람,N,0
11179,일정,N,0
11180,구경,N,0
11181,준비,N,0
11182,까지다,V,0
11183,만약,N,0
11184,비싸다,V,-1
11185,여유,N,2
11186,하다,V,0
11187,오늘,N,0
11188,이용,N,0
11189,스파,N,0
11190,그때,N,0
11191,펼치다,V,0
11192,머무다,V,0
11193,남쪽,N,0
11194,위치,N,0
11195,침대,N,0
11196,인원,N,0
11197,규모,N,0
11198,선착장,N,0
11199,신나다,V,2
11200,이다,V,0
11201,가정,N,0
11202,특징,N,0
11203,부럽다,V,1
11204,바비큐,N,0
11205,섭지코지,N,0
11206,감상,N,0
11207,보이다,V,0
11208,이유,N,0
11209,편의,N,1
11210,때문,N,0
11211,모습,N,0
11212,끝자락,N,0
11213,음주,N,0
11214,시설,N,0
11215,음식점,N,0
11216,남다,V,0
11217,부부,N,0
11218,분위기,N,0
11219,예약,N,0
11220,입실,N,0
11221,지다,V,0
11222,그리다,V,0
11223,취향,N,0
11224,이상일,N,0
11225,귀하다,V,2
11226,송악산,N,0
11227,마을,N,0
11228,시내,N,0
11229,도움,N,0
11230,추억,N,2
11231,쉽다,V,1
11232,성비,N,0
11233,거리,N,0
11234,머무르다,V,0
11235,최대,N,2
11236,개인,N,0
11237,아이,N,0
11238,정원,N,0
11239,고생,N,-2
11240,만큼,N,0
11241,해안,N,0
11242,발코니,N,0
11243,사장,N,0
11244,통하다,V,0
11245,선호,N,0
11246,참고,N,0
11247,노형동,N,0
11248,기본,N,0
11249,관광지,N,0
11250,많다,V,0
11251,지도,N,0
11252,가지,N,0
11253,만끽,N,0
11254,걱정,N,0
11255,자식,N,0
11256,한눈,N,0
11257,서귀포,N,0
11258,걸리다,V,0
11259,오름,N,0
11260,그땐,N,0
11261,크다,V,0
11262,방산,N,0
11263,썰다,V,0
11264,편리,N,2
11265,들어가다,V,0
11266,각각,N,0
11267,주중,N,0
11268,향하다,V,0
11269,최적,N,2
11270,사랑,N,2
11271,동쪽,N,0
11272,항공,N,0
11273,용머리,N,0
11274,우도,N,0
11275,날짜,N,0
11276,낯설다,V,-1
11277,비용,N,0
11278,다양,N,2
11279,실내,N,0
11280,호텔,N,0
11281,모시다,V,0
11282,작년,N,0
11283,성산,N,0
11284,드다,V,0
11285,편하다,V,2
11286,해변,N,0
11287,갖추다,V,1
11288,있다,V,0
11289,즐겁다,V,2
11290,비행기,N,0
11291,조건,N,0
11292,경우,N,0
11293,이국,N,0
11294,휴식,N,2
11295,마련,N,0
11296,전망,N,0
11297,바닷속,N,0
11298,바다,N,0
11299,주다,V,0
11300,싶다,V,0
11301,찾다,V,0
11302,여행객,N,2
11303,산방산,N,0
11304,관광단,N,0
11305,머물다,V,0
11306,두다,V,0
11307,공항,N,0
11308,원하다,V,0
11309,전봇대,N,0
11310,이번,N,0
11311,주변,N,0
11312,구성,N,0
11313,차량,N,0
11314,가능,N,1
11315,즐거움,N,2
